detected_ring_id,claim_id,community_id,community_size,community_density,n_claim_members
DRING-058,CLM-002315,80,306,0.008,134
DRING-058,CLM-002338,80,306,0.008,134
DRING-058,CLM-002345,80,306,0.008,134
DRING-058,CLM-002490,80,306,0.008,134
DRING-058,CLM-002494,80,306,0.008,134
DRING-058,CLM-002500,80,306,0.008,134
DRING-058,CLM-002502,80,306,0.008,134
DRING-058,CLM-002563,80,306,0.008,134
DRING-058,CLM-002654,80,306,0.008,134
DRING-058,CLM-002684,80,306,0.008,134
DRING-058,CLM-002706,80,306,0.008,134
DRING-058,CLM-002795,80,306,0.008,134
DRING-058,CLM-002875,80,306,0.008,134
DRING-058,CLM-002914,80,306,0.008,134
DRING-058,CLM-002943,80,306,0.008,134
DRING-058,CLM-003009,80,306,0.008,134
DRING-058,CLM-003011,80,306,0.008,134
DRING-058,CLM-003033,80,306,0.008,134
DRING-058,CLM-003053,80,306,0.008,134
DRING-058,CLM-003060,80,306,0.008,134
DRING-058,CLM-003109,80,306,0.008,134
DRING-058,CLM-003119,80,306,0.008,134
DRING-058,CLM-003203,80,306,0.008,134
DRING-058,CLM-003205,80,306,0.008,134
DRING-058,CLM-003214,80,306,0.008,134
DRING-058,CLM-003251,80,306,0.008,134
DRING-058,CLM-003390,80,306,0.008,134
DRING-058,CLM-003435,80,306,0.008,134
DRING-058,CLM-003512,80,306,0.008,134
DRING-058,CLM-003621,80,306,0.008,134
DRING-058,CLM-003628,80,306,0.008,134
DRING-058,CLM-003719,80,306,0.008,134
DRING-058,CLM-003733,80,306,0.008,134
DRING-058,CLM-003761,80,306,0.008,134
DRING-058,CLM-003942,80,306,0.008,134
DRING-058,CLM-004025,80,306,0.008,134
DRING-058,CLM-004137,80,306,0.008,134
DRING-058,CLM-004240,80,306,0.008,134
DRING-058,CLM-004259,80,306,0.008,134
DRING-058,CLM-004297,80,306,0.008,134
DRING-058,CLM-004298,80,306,0.008,134
DRING-058,CLM-004329,80,306,0.008,134
DRING-058,CLM-004340,80,306,0.008,134
DRING-058,CLM-004345,80,306,0.008,134
DRING-058,CLM-004460,80,306,0.008,134
DRING-058,CLM-004503,80,306,0.008,134
DRING-058,CLM-004524,80,306,0.008,134
DRING-058,CLM-004600,80,306,0.008,134
DRING-058,CLM-004609,80,306,0.008,134
DRING-058,CLM-004908,80,306,0.008,134
DRING-058,CLM-004927,80,306,0.008,134
DRING-058,CLM-004943,80,306,0.008,134
DRING-058,CLM-004963,80,306,0.008,134
DRING-058,CLM-005059,80,306,0.008,134
DRING-058,CLM-005071,80,306,0.008,134
DRING-058,CLM-005079,80,306,0.008,134
DRING-058,CLM-005102,80,306,0.008,134
DRING-058,CLM-005255,80,306,0.008,134
DRING-058,CLM-005265,80,306,0.008,134
DRING-058,CLM-005266,80,306,0.008,134
DRING-058,CLM-005269,80,306,0.008,134
DRING-058,CLM-005351,80,306,0.008,134
DRING-058,CLM-005353,80,306,0.008,134
DRING-058,CLM-005381,80,306,0.008,134
DRING-058,CLM-005441,80,306,0.008,134
DRING-058,CLM-005459,80,306,0.008,134
DRING-058,CLM-005515,80,306,0.008,134
DRING-058,CLM-005540,80,306,0.008,134
DRING-058,CLM-005544,80,306,0.008,134
DRING-058,CLM-005621,80,306,0.008,134
DRING-058,CLM-005659,80,306,0.008,134
DRING-058,CLM-005916,80,306,0.008,134
DRING-058,CLM-005958,80,306,0.008,134
DRING-058,CLM-006012,80,306,0.008,134
DRING-058,CLM-006041,80,306,0.008,134
DRING-058,CLM-006092,80,306,0.008,134
DRING-058,CLM-006211,80,306,0.008,134
DRING-058,CLM-006227,80,306,0.008,134
DRING-058,CLM-006332,80,306,0.008,134
DRING-058,CLM-006347,80,306,0.008,134
DRING-058,CLM-006374,80,306,0.008,134
DRING-058,CLM-006497,80,306,0.008,134
DRING-058,CLM-006513,80,306,0.008,134
DRING-058,CLM-006526,80,306,0.008,134
DRING-058,CLM-006597,80,306,0.008,134
DRING-058,CLM-006611,80,306,0.008,134
DRING-058,CLM-006678,80,306,0.008,134
DRING-058,CLM-006719,80,306,0.008,134
DRING-058,CLM-006925,80,306,0.008,134
DRING-058,CLM-006967,80,306,0.008,134
DRING-059,CLM-000116,126,110,0.0202,41
DRING-059,CLM-000169,126,110,0.0202,41
DRING-059,CLM-000178,126,110,0.0202,41
DRING-059,CLM-000200,126,110,0.0202,41
DRING-059,CLM-000361,126,110,0.0202,41
DRING-059,CLM-000383,126,110,0.0202,41
DRING-059,CLM-000419,126,110,0.0202,41
DRING-059,CLM-000447,126,110,0.0202,41
DRING-059,CLM-000509,126,110,0.0202,41
DRING-059,CLM-000519,126,110,0.0202,41
DRING-059,CLM-000844,126,110,0.0202,41
DRING-059,CLM-000912,126,110,0.0202,41
DRING-059,CLM-001319,126,110,0.0202,41
DRING-059,CLM-001414,126,110,0.0202,41
DRING-059,CLM-001575,126,110,0.0202,41
DRING-059,CLM-001675,126,110,0.0202,41
DRING-059,CLM-001990,126,110,0.0202,41
DRING-059,CLM-002255,126,110,0.0202,41
DRING-059,CLM-002372,126,110,0.0202,41
DRING-059,CLM-002493,126,110,0.0202,41
DRING-059,CLM-002710,126,110,0.0202,41
DRING-059,CLM-002712,126,110,0.0202,41
DRING-059,CLM-002755,126,110,0.0202,41
DRING-059,CLM-002837,126,110,0.0202,41
DRING-059,CLM-002968,126,110,0.0202,41
DRING-059,CLM-003012,126,110,0.0202,41
DRING-059,CLM-003159,126,110,0.0202,41
DRING-059,CLM-003506,126,110,0.0202,41
DRING-059,CLM-004006,126,110,0.0202,41
DRING-059,CLM-004317,126,110,0.0202,41
DRING-059,CLM-004717,126,110,0.0202,41
DRING-059,CLM-004733,126,110,0.0202,41
DRING-059,CLM-005017,126,110,0.0202,41
DRING-059,CLM-005023,126,110,0.0202,41
DRING-059,CLM-005299,126,110,0.0202,41
DRING-059,CLM-005492,126,110,0.0202,41
DRING-059,CLM-005506,126,110,0.0202,41
DRING-059,CLM-006088,126,110,0.0202,41
DRING-059,CLM-006260,126,110,0.0202,41
DRING-059,CLM-006438,126,110,0.0202,41
DRING-059,CLM-006525,126,110,0.0202,41
DRING-060,CLM-000118,79,85,0.0277,36
DRING-060,CLM-000174,79,85,0.0277,36
DRING-060,CLM-000381,79,85,0.0277,36
DRING-060,CLM-000422,79,85,0.0277,36
DRING-060,CLM-000638,79,85,0.0277,36
DRING-060,CLM-000669,79,85,0.0277,36
DRING-060,CLM-000807,79,85,0.0277,36
DRING-060,CLM-000847,79,85,0.0277,36
DRING-060,CLM-001286,79,85,0.0277,36
DRING-060,CLM-001816,79,85,0.0277,36
DRING-060,CLM-002016,79,85,0.0277,36
DRING-060,CLM-002051,79,85,0.0277,36
DRING-060,CLM-002180,79,85,0.0277,36
DRING-060,CLM-002410,79,85,0.0277,36
DRING-060,CLM-002927,79,85,0.0277,36
DRING-060,CLM-002957,79,85,0.0277,36
DRING-060,CLM-003176,79,85,0.0277,36
DRING-060,CLM-004144,79,85,0.0277,36
DRING-060,CLM-004400,79,85,0.0277,36
DRING-060,CLM-004507,79,85,0.0277,36
DRING-060,CLM-004536,79,85,0.0277,36
DRING-060,CLM-004643,79,85,0.0277,36
DRING-060,CLM-004680,79,85,0.0277,36
DRING-060,CLM-004822,79,85,0.0277,36
DRING-060,CLM-004966,79,85,0.0277,36
DRING-060,CLM-005187,79,85,0.0277,36
DRING-060,CLM-005437,79,85,0.0277,36
DRING-060,CLM-005660,79,85,0.0277,36
DRING-060,CLM-005690,79,85,0.0277,36
DRING-060,CLM-006030,79,85,0.0277,36
DRING-060,CLM-006054,79,85,0.0277,36
DRING-060,CLM-006127,79,85,0.0277,36
DRING-060,CLM-006295,79,85,0.0277,36
DRING-060,CLM-006455,79,85,0.0277,36
DRING-060,CLM-006999,79,85,0.0277,36
DRING-060,CLM-007064,79,85,0.0277,36
DRING-061,CLM-000119,56,91,0.0249,38
DRING-061,CLM-000188,56,91,0.0249,38
DRING-061,CLM-000230,56,91,0.0249,38
DRING-061,CLM-000305,56,91,0.0249,38
DRING-061,CLM-000412,56,91,0.0249,38
DRING-061,CLM-000520,56,91,0.0249,38
DRING-061,CLM-000545,56,91,0.0249,38
DRING-061,CLM-000768,56,91,0.0249,38
DRING-061,CLM-000913,56,91,0.0249,38
DRING-061,CLM-001178,56,91,0.0249,38
DRING-061,CLM-001356,56,91,0.0249,38
DRING-061,CLM-001461,56,91,0.0249,38
DRING-061,CLM-001519,56,91,0.0249,38
DRING-061,CLM-001634,56,91,0.0249,38
DRING-061,CLM-001785,56,91,0.0249,38
DRING-061,CLM-001963,56,91,0.0249,38
DRING-061,CLM-002106,56,91,0.0249,38
DRING-061,CLM-002463,56,91,0.0249,38
DRING-061,CLM-002551,56,91,0.0249,38
DRING-061,CLM-002730,56,91,0.0249,38
DRING-061,CLM-002920,56,91,0.0249,38
DRING-061,CLM-003317,56,91,0.0249,38
DRING-061,CLM-003444,56,91,0.0249,38
DRING-061,CLM-003483,56,91,0.0249,38
DRING-061,CLM-003847,56,91,0.0249,38
DRING-061,CLM-004076,56,91,0.0249,38
DRING-061,CLM-004321,56,91,0.0249,38
DRING-061,CLM-004561,56,91,0.0249,38
DRING-061,CLM-004704,56,91,0.0249,38
DRING-061,CLM-004802,56,91,0.0249,38
DRING-061,CLM-004813,56,91,0.0249,38
DRING-061,CLM-004851,56,91,0.0249,38
DRING-061,CLM-005169,56,91,0.0249,38
DRING-061,CLM-005212,56,91,0.0249,38
DRING-061,CLM-005240,56,91,0.0249,38
DRING-061,CLM-006050,56,91,0.0249,38
DRING-061,CLM-006357,56,91,0.0249,38
DRING-061,CLM-006623,56,91,0.0249,38
DRING-062,CLM-000123,77,134,0.019,67
DRING-062,CLM-000129,77,134,0.019,67
DRING-062,CLM-000199,77,134,0.019,67
DRING-062,CLM-000204,77,134,0.019,67
DRING-062,CLM-000254,77,134,0.019,67
DRING-062,CLM-000337,77,134,0.019,67
DRING-062,CLM-000365,77,134,0.019,67
DRING-062,CLM-000480,77,134,0.019,67
DRING-062,CLM-000521,77,134,0.019,67
DRING-062,CLM-000817,77,134,0.019,67
DRING-062,CLM-000832,77,134,0.019,67
DRING-062,CLM-000937,77,134,0.019,67
DRING-062,CLM-000960,77,134,0.019,67
DRING-062,CLM-001264,77,134,0.019,67
DRING-062,CLM-001548,77,134,0.019,67
DRING-062,CLM-001712,77,134,0.019,67
DRING-062,CLM-001801,77,134,0.019,67
DRING-062,CLM-001845,77,134,0.019,67
DRING-062,CLM-001849,77,134,0.019,67
DRING-062,CLM-001903,77,134,0.019,67
DRING-062,CLM-001916,77,134,0.019,67
DRING-062,CLM-002149,77,134,0.019,67
DRING-062,CLM-002285,77,134,0.019,67
DRING-062,CLM-002429,77,134,0.019,67
DRING-062,CLM-002850,77,134,0.019,67
DRING-062,CLM-002973,77,134,0.019,67
DRING-062,CLM-002982,77,134,0.019,67
DRING-062,CLM-003004,77,134,0.019,67
DRING-062,CLM-003061,77,134,0.019,67
DRING-062,CLM-003079,77,134,0.019,67
DRING-062,CLM-003248,77,134,0.019,67
DRING-062,CLM-003340,77,134,0.019,67
DRING-062,CLM-003346,77,134,0.019,67
DRING-062,CLM-003434,77,134,0.019,67
DRING-062,CLM-003672,77,134,0.019,67
DRING-062,CLM-003774,77,134,0.019,67
DRING-062,CLM-003791,77,134,0.019,67
DRING-062,CLM-004122,77,134,0.019,67
DRING-062,CLM-004186,77,134,0.019,67
DRING-062,CLM-004230,77,134,0.019,67
DRING-062,CLM-004365,77,134,0.019,67
DRING-062,CLM-004674,77,134,0.019,67
DRING-062,CLM-004718,77,134,0.019,67
DRING-062,CLM-004743,77,134,0.019,67
DRING-062,CLM-004872,77,134,0.019,67
DRING-062,CLM-004889,77,134,0.019,67
DRING-062,CLM-004902,77,134,0.019,67
DRING-062,CLM-005302,77,134,0.019,67
DRING-062,CLM-005318,77,134,0.019,67
DRING-062,CLM-005354,77,134,0.019,67
DRING-062,CLM-005501,77,134,0.019,67
DRING-062,CLM-005568,77,134,0.019,67
DRING-062,CLM-005669,77,134,0.019,67
DRING-062,CLM-005733,77,134,0.019,67
DRING-062,CLM-005738,77,134,0.019,67
DRING-062,CLM-005909,77,134,0.019,67
DRING-062,CLM-006011,77,134,0.019,67
DRING-062,CLM-006168,77,134,0.019,67
DRING-062,CLM-006201,77,134,0.019,67
DRING-062,CLM-006548,77,134,0.019,67
DRING-062,CLM-006686,77,134,0.019,67
DRING-062,CLM-006850,77,134,0.019,67
DRING-062,CLM-006853,77,134,0.019,67
DRING-062,CLM-006915,77,134,0.019,67
DRING-062,CLM-006931,77,134,0.019,67
DRING-062,CLM-006958,77,134,0.019,67
DRING-062,CLM-006970,77,134,0.019,67
DRING-063,CLM-000124,78,272,0.009,125
DRING-063,CLM-000147,78,272,0.009,125
DRING-063,CLM-000183,78,272,0.009,125
DRING-063,CLM-000185,78,272,0.009,125
DRING-063,CLM-000223,78,272,0.009,125
DRING-063,CLM-000248,78,272,0.009,125
DRING-063,CLM-000350,78,272,0.009,125
DRING-063,CLM-000390,78,272,0.009,125
DRING-063,CLM-000428,78,272,0.009,125
DRING-063,CLM-000526,78,272,0.009,125
DRING-063,CLM-000571,78,272,0.009,125
DRING-063,CLM-000657,78,272,0.009,125
DRING-063,CLM-000800,78,272,0.009,125
DRING-063,CLM-000868,78,272,0.009,125
DRING-063,CLM-000911,78,272,0.009,125
DRING-063,CLM-001106,78,272,0.009,125
DRING-063,CLM-001146,78,272,0.009,125
DRING-063,CLM-001192,78,272,0.009,125
DRING-063,CLM-001205,78,272,0.009,125
DRING-063,CLM-001216,78,272,0.009,125
DRING-063,CLM-001392,78,272,0.009,125
DRING-063,CLM-001411,78,272,0.009,125
DRING-063,CLM-001416,78,272,0.009,125
DRING-063,CLM-001418,78,272,0.009,125
DRING-063,CLM-001453,78,272,0.009,125
DRING-063,CLM-001526,78,272,0.009,125
DRING-063,CLM-001584,78,272,0.009,125
DRING-063,CLM-001618,78,272,0.009,125
DRING-063,CLM-001738,78,272,0.009,125
DRING-063,CLM-001952,78,272,0.009,125
DRING-063,CLM-001955,78,272,0.009,125
DRING-063,CLM-001977,78,272,0.009,125
DRING-063,CLM-002002,78,272,0.009,125
DRING-063,CLM-002017,78,272,0.009,125
DRING-063,CLM-002041,78,272,0.009,125
DRING-063,CLM-002046,78,272,0.009,125
DRING-063,CLM-002116,78,272,0.009,125
DRING-063,CLM-002250,78,272,0.009,125
DRING-063,CLM-002251,78,272,0.009,125
DRING-063,CLM-002269,78,272,0.009,125
DRING-063,CLM-002282,78,272,0.009,125
DRING-063,CLM-002322,78,272,0.009,125
DRING-063,CLM-002327,78,272,0.009,125
DRING-063,CLM-002374,78,272,0.009,125
DRING-063,CLM-002445,78,272,0.009,125
DRING-063,CLM-002458,78,272,0.009,125
DRING-063,CLM-002477,78,272,0.009,125
DRING-063,CLM-002487,78,272,0.009,125
DRING-063,CLM-002536,78,272,0.009,125
DRING-063,CLM-002745,78,272,0.009,125
DRING-063,CLM-002786,78,272,0.009,125
DRING-063,CLM-002862,78,272,0.009,125
DRING-063,CLM-002869,78,272,0.009,125
DRING-063,CLM-002879,78,272,0.009,125
DRING-063,CLM-003047,78,272,0.009,125
DRING-063,CLM-003209,78,272,0.009,125
DRING-063,CLM-003230,78,272,0.009,125
DRING-063,CLM-003264,78,272,0.009,125
DRING-063,CLM-003286,78,272,0.009,125
DRING-063,CLM-003309,78,272,0.009,125
DRING-063,CLM-003314,78,272,0.009,125
DRING-063,CLM-003373,78,272,0.009,125
DRING-063,CLM-003392,78,272,0.009,125
DRING-063,CLM-003405,78,272,0.009,125
DRING-063,CLM-003412,78,272,0.009,125
DRING-063,CLM-003423,78,272,0.009,125
DRING-063,CLM-003430,78,272,0.009,125
DRING-063,CLM-003451,78,272,0.009,125
DRING-063,CLM-003488,78,272,0.009,125
DRING-063,CLM-003504,78,272,0.009,125
DRING-063,CLM-003536,78,272,0.009,125
DRING-063,CLM-003833,78,272,0.009,125
DRING-063,CLM-003838,78,272,0.009,125
DRING-063,CLM-003959,78,272,0.009,125
DRING-063,CLM-004052,78,272,0.009,125
DRING-063,CLM-004098,78,272,0.009,125
DRING-063,CLM-004197,78,272,0.009,125
DRING-063,CLM-004257,78,272,0.009,125
DRING-063,CLM-004286,78,272,0.009,125
DRING-063,CLM-004296,78,272,0.009,125
DRING-063,CLM-004314,78,272,0.009,125
DRING-063,CLM-004434,78,272,0.009,125
DRING-063,CLM-004441,78,272,0.009,125
DRING-063,CLM-004454,78,272,0.009,125
DRING-063,CLM-004513,78,272,0.009,125
DRING-063,CLM-004652,78,272,0.009,125
DRING-063,CLM-004653,78,272,0.009,125
DRING-063,CLM-004669,78,272,0.009,125
DRING-063,CLM-004685,78,272,0.009,125
DRING-063,CLM-004710,78,272,0.009,125
DRING-063,CLM-004799,78,272,0.009,125
DRING-063,CLM-004846,78,272,0.009,125
DRING-063,CLM-004941,78,272,0.009,125
DRING-063,CLM-004946,78,272,0.009,125
DRING-063,CLM-005036,78,272,0.009,125
DRING-063,CLM-005072,78,272,0.009,125
DRING-063,CLM-005162,78,272,0.009,125
DRING-063,CLM-005183,78,272,0.009,125
DRING-063,CLM-005210,78,272,0.009,125
DRING-063,CLM-005377,78,272,0.009,125
DRING-063,CLM-005500,78,272,0.009,125
DRING-063,CLM-005551,78,272,0.009,125
DRING-063,CLM-005559,78,272,0.009,125
DRING-063,CLM-005607,78,272,0.009,125
DRING-063,CLM-005638,78,272,0.009,125
DRING-063,CLM-005732,78,272,0.009,125
DRING-063,CLM-005735,78,272,0.009,125
DRING-063,CLM-005825,78,272,0.009,125
DRING-063,CLM-005877,78,272,0.009,125
DRING-063,CLM-005937,78,272,0.009,125
DRING-063,CLM-005943,78,272,0.009,125
DRING-063,CLM-005995,78,272,0.009,125
DRING-063,CLM-006094,78,272,0.009,125
DRING-063,CLM-006122,78,272,0.009,125
DRING-063,CLM-006214,78,272,0.009,125
DRING-063,CLM-006339,78,272,0.009,125
DRING-063,CLM-006400,78,272,0.009,125
DRING-063,CLM-006431,78,272,0.009,125
DRING-063,CLM-006445,78,272,0.009,125
DRING-063,CLM-006736,78,272,0.009,125
DRING-063,CLM-006884,78,272,0.009,125
DRING-063,CLM-006906,78,272,0.009,125
DRING-063,CLM-006912,78,272,0.009,125
DRING-063,CLM-007008,78,272,0.009,125
DRING-063,CLM-007014,78,272,0.009,125
DRING-064,CLM-000131,86,230,0.0105,102
DRING-064,CLM-000153,86,230,0.0105,102
DRING-064,CLM-000186,86,230,0.0105,102
DRING-064,CLM-000486,86,230,0.0105,102
DRING-064,CLM-000553,86,230,0.0105,102
DRING-064,CLM-000575,86,230,0.0105,102
DRING-064,CLM-000640,86,230,0.0105,102
DRING-064,CLM-000644,86,230,0.0105,102
DRING-064,CLM-000671,86,230,0.0105,102
DRING-064,CLM-000738,86,230,0.0105,102
DRING-064,CLM-000842,86,230,0.0105,102
DRING-064,CLM-000850,86,230,0.0105,102
DRING-064,CLM-000864,86,230,0.0105,102
DRING-064,CLM-001081,86,230,0.0105,102
DRING-064,CLM-001185,86,230,0.0105,102
DRING-064,CLM-001299,86,230,0.0105,102
DRING-064,CLM-001460,86,230,0.0105,102
DRING-064,CLM-001488,86,230,0.0105,102
DRING-064,CLM-001495,86,230,0.0105,102
DRING-064,CLM-001502,86,230,0.0105,102
DRING-064,CLM-001515,86,230,0.0105,102
DRING-064,CLM-001532,86,230,0.0105,102
DRING-064,CLM-001585,86,230,0.0105,102
DRING-064,CLM-001645,86,230,0.0105,102
DRING-064,CLM-001686,86,230,0.0105,102
DRING-064,CLM-001830,86,230,0.0105,102
DRING-064,CLM-001907,86,230,0.0105,102
DRING-064,CLM-001917,86,230,0.0105,102
DRING-064,CLM-001982,86,230,0.0105,102
DRING-064,CLM-002107,86,230,0.0105,102
DRING-064,CLM-002314,86,230,0.0105,102
DRING-064,CLM-002344,86,230,0.0105,102
DRING-064,CLM-002346,86,230,0.0105,102
DRING-064,CLM-002364,86,230,0.0105,102
DRING-064,CLM-002406,86,230,0.0105,102
DRING-064,CLM-002473,86,230,0.0105,102
DRING-064,CLM-002483,86,230,0.0105,102
DRING-064,CLM-002497,86,230,0.0105,102
DRING-064,CLM-002531,86,230,0.0105,102
DRING-064,CLM-002603,86,230,0.0105,102
DRING-064,CLM-002624,86,230,0.0105,102
DRING-064,CLM-002627,86,230,0.0105,102
DRING-064,CLM-002656,86,230,0.0105,102
DRING-064,CLM-002746,86,230,0.0105,102
DRING-064,CLM-002855,86,230,0.0105,102
DRING-064,CLM-002874,86,230,0.0105,102
DRING-064,CLM-002961,86,230,0.0105,102
DRING-064,CLM-003122,86,230,0.0105,102
DRING-064,CLM-003428,86,230,0.0105,102
DRING-064,CLM-003576,86,230,0.0105,102
DRING-064,CLM-003656,86,230,0.0105,102
DRING-064,CLM-003875,86,230,0.0105,102
DRING-064,CLM-003941,86,230,0.0105,102
DRING-064,CLM-004015,86,230,0.0105,102
DRING-064,CLM-004162,86,230,0.0105,102
DRING-064,CLM-004191,86,230,0.0105,102
DRING-064,CLM-004342,86,230,0.0105,102
DRING-064,CLM-004371,86,230,0.0105,102
DRING-064,CLM-004508,86,230,0.0105,102
DRING-064,CLM-004517,86,230,0.0105,102
DRING-064,CLM-004545,86,230,0.0105,102
DRING-064,CLM-004713,86,230,0.0105,102
DRING-064,CLM-004829,86,230,0.0105,102
DRING-064,CLM-004834,86,230,0.0105,102
DRING-064,CLM-004840,86,230,0.0105,102
DRING-064,CLM-004850,86,230,0.0105,102
DRING-064,CLM-004915,86,230,0.0105,102
DRING-064,CLM-004974,86,230,0.0105,102
DRING-064,CLM-005028,86,230,0.0105,102
DRING-064,CLM-005250,86,230,0.0105,102
DRING-064,CLM-005270,86,230,0.0105,102
DRING-064,CLM-005275,86,230,0.0105,102
DRING-064,CLM-005295,86,230,0.0105,102
DRING-064,CLM-005442,86,230,0.0105,102
DRING-064,CLM-005465,86,230,0.0105,102
DRING-064,CLM-005507,86,230,0.0105,102
DRING-064,CLM-005510,86,230,0.0105,102
DRING-064,CLM-005655,86,230,0.0105,102
DRING-064,CLM-005786,86,230,0.0105,102
DRING-064,CLM-005981,86,230,0.0105,102
DRING-064,CLM-006002,86,230,0.0105,102
DRING-064,CLM-006040,86,230,0.0105,102
DRING-064,CLM-006068,86,230,0.0105,102
DRING-064,CLM-006086,86,230,0.0105,102
DRING-064,CLM-006091,86,230,0.0105,102
DRING-064,CLM-006232,86,230,0.0105,102
DRING-064,CLM-006277,86,230,0.0105,102
DRING-064,CLM-006308,86,230,0.0105,102
DRING-064,CLM-006329,86,230,0.0105,102
DRING-064,CLM-006479,86,230,0.0105,102
DRING-064,CLM-006508,86,230,0.0105,102
DRING-064,CLM-006561,86,230,0.0105,102
DRING-064,CLM-006696,86,230,0.0105,102
DRING-064,CLM-006743,86,230,0.0105,102
DRING-064,CLM-006764,86,230,0.0105,102
DRING-064,CLM-006806,86,230,0.0105,102
DRING-064,CLM-006819,86,230,0.0105,102
DRING-064,CLM-006827,86,230,0.0105,102
DRING-064,CLM-006870,86,230,0.0105,102
DRING-064,CLM-006873,86,230,0.0105,102
DRING-064,CLM-006921,86,230,0.0105,102
DRING-064,CLM-006934,86,230,0.0105,102
DRING-065,CLM-000133,82,262,0.009,113
DRING-065,CLM-000158,82,262,0.009,113
DRING-065,CLM-000163,82,262,0.009,113
DRING-065,CLM-000252,82,262,0.009,113
DRING-065,CLM-000530,82,262,0.009,113
DRING-065,CLM-000563,82,262,0.009,113
DRING-065,CLM-000566,82,262,0.009,113
DRING-065,CLM-000658,82,262,0.009,113
DRING-065,CLM-000719,82,262,0.009,113
DRING-065,CLM-000724,82,262,0.009,113
DRING-065,CLM-000786,82,262,0.009,113
DRING-065,CLM-000918,82,262,0.009,113
DRING-065,CLM-001055,82,262,0.009,113
DRING-065,CLM-001127,82,262,0.009,113
DRING-065,CLM-001190,82,262,0.009,113
DRING-065,CLM-001328,82,262,0.009,113
DRING-065,CLM-001471,82,262,0.009,113
DRING-065,CLM-001516,82,262,0.009,113
DRING-065,CLM-001630,82,262,0.009,113
DRING-065,CLM-001643,82,262,0.009,113
DRING-065,CLM-001660,82,262,0.009,113
DRING-065,CLM-001673,82,262,0.009,113
DRING-065,CLM-001744,82,262,0.009,113
DRING-065,CLM-001868,82,262,0.009,113
DRING-065,CLM-001878,82,262,0.009,113
DRING-065,CLM-001882,82,262,0.009,113
DRING-065,CLM-001966,82,262,0.009,113
DRING-065,CLM-001983,82,262,0.009,113
DRING-065,CLM-002099,82,262,0.009,113
DRING-065,CLM-002127,82,262,0.009,113
DRING-065,CLM-002137,82,262,0.009,113
DRING-065,CLM-002212,82,262,0.009,113
DRING-065,CLM-002297,82,262,0.009,113
DRING-065,CLM-002334,82,262,0.009,113
DRING-065,CLM-002420,82,262,0.009,113
DRING-065,CLM-002425,82,262,0.009,113
DRING-065,CLM-002552,82,262,0.009,113
DRING-065,CLM-002567,82,262,0.009,113
DRING-065,CLM-002570,82,262,0.009,113
DRING-065,CLM-002576,82,262,0.009,113
DRING-065,CLM-002577,82,262,0.009,113
DRING-065,CLM-002655,82,262,0.009,113
DRING-065,CLM-002796,82,262,0.009,113
DRING-065,CLM-002882,82,262,0.009,113
DRING-065,CLM-002904,82,262,0.009,113
DRING-065,CLM-003013,82,262,0.009,113
DRING-065,CLM-003020,82,262,0.009,113
DRING-065,CLM-003031,82,262,0.009,113
DRING-065,CLM-003064,82,262,0.009,113
DRING-065,CLM-003170,82,262,0.009,113
DRING-065,CLM-003206,82,262,0.009,113
DRING-065,CLM-003389,82,262,0.009,113
DRING-065,CLM-003402,82,262,0.009,113
DRING-065,CLM-003568,82,262,0.009,113
DRING-065,CLM-003646,82,262,0.009,113
DRING-065,CLM-003729,82,262,0.009,113
DRING-065,CLM-003795,82,262,0.009,113
DRING-065,CLM-003955,82,262,0.009,113
DRING-065,CLM-003992,82,262,0.009,113
DRING-065,CLM-003997,82,262,0.009,113
DRING-065,CLM-004039,82,262,0.009,113
DRING-065,CLM-004289,82,262,0.009,113
DRING-065,CLM-004429,82,262,0.009,113
DRING-065,CLM-004519,82,262,0.009,113
DRING-065,CLM-004521,82,262,0.009,113
DRING-065,CLM-004540,82,262,0.009,113
DRING-065,CLM-004590,82,262,0.009,113
DRING-065,CLM-004633,82,262,0.009,113
DRING-065,CLM-004708,82,262,0.009,113
DRING-065,CLM-004716,82,262,0.009,113
DRING-065,CLM-004769,82,262,0.009,113
DRING-065,CLM-004833,82,262,0.009,113
DRING-065,CLM-004864,82,262,0.009,113
DRING-065,CLM-004876,82,262,0.009,113
DRING-065,CLM-004913,82,262,0.009,113
DRING-065,CLM-005098,82,262,0.009,113
DRING-065,CLM-005126,82,262,0.009,113
DRING-065,CLM-005164,82,262,0.009,113
DRING-065,CLM-005235,82,262,0.009,113
DRING-065,CLM-005248,82,262,0.009,113
DRING-065,CLM-005368,82,262,0.009,113
DRING-065,CLM-005509,82,262,0.009,113
DRING-065,CLM-005570,82,262,0.009,113
DRING-065,CLM-005579,82,262,0.009,113
DRING-065,CLM-005667,82,262,0.009,113
DRING-065,CLM-005740,82,262,0.009,113
DRING-065,CLM-005776,82,262,0.009,113
DRING-065,CLM-005820,82,262,0.009,113
DRING-065,CLM-005946,82,262,0.009,113
DRING-065,CLM-006024,82,262,0.009,113
DRING-065,CLM-006075,82,262,0.009,113
DRING-065,CLM-006106,82,262,0.009,113
DRING-065,CLM-006135,82,262,0.009,113
DRING-065,CLM-006178,82,262,0.009,113
DRING-065,CLM-006296,82,262,0.009,113
DRING-065,CLM-006335,82,262,0.009,113
DRING-065,CLM-006368,82,262,0.009,113
DRING-065,CLM-006465,82,262,0.009,113
