risk_level,risk_score,recommendation,ml_probability,anomaly_score,graph_risk_indicator,multimodal_inconsistency,top_risk_factors,shap_values,claim_id
LOW,0.0,APPROVE,0.0,0.5005,False,False,"['claim_amount: ↓ legitimate (0.573)', 'device_age_days: ↓ legitimate (0.367)', 'n_shared_shops: ↓ legitimate (0.291)', 'claim_frequency: ↓ legitimate (0.256)', 'community_size: ↑ fraud (0.175)']","{'claim_amount': -0.5726, 'device_age_days': -0.3666, 'n_shared_shops': -0.2906, 'claim_frequency': -0.2557, 'community_size': 0.1752}",CLM-006282
LOW,0.0001,APPROVE,0.0001,0.4556,False,False,"['community_size: ↑ fraud (0.654)', 'claim_amount: ↓ legitimate (0.640)', 'claim_frequency: ↑ fraud (0.402)', 'n_shared_shops: ↓ legitimate (0.389)', 'amount_vs_device_price: ↓ legitimate (0.289)']","{'community_size': 0.6541, 'claim_amount': -0.6403, 'claim_frequency': 0.4017, 'n_shared_shops': -0.3892, 'amount_vs_device_price': -0.2891}",CLM-006283
LOW,0.0001,APPROVE,0.0001,0.4258,False,False,"['claim_amount: ↓ legitimate (0.843)', 'claim_frequency: ↑ fraud (0.348)', 'device_age_days: ↑ fraud (0.265)', 'community_size: ↓ legitimate (0.226)', 'amount_vs_device_price: ↓ legitimate (0.223)']","{'claim_amount': -0.8433, 'claim_frequency': 0.3479, 'device_age_days': 0.2648, 'community_size': -0.2257, 'amount_vs_device_price': -0.223}",CLM-006284
LOW,0.0001,APPROVE,0.0001,0.4193,False,False,"['claim_frequency: ↑ fraud (0.585)', 'coverage_utilization: ↓ legitimate (0.442)', 'premium_amount: ↓ legitimate (0.380)', 'amount_vs_device_price: ↓ legitimate (0.191)', 'community_size: ↑ fraud (0.157)']","{'claim_frequency': 0.5849, 'coverage_utilization': -0.4416, 'premium_amount': -0.3796, 'amount_vs_device_price': -0.1906, 'community_size': 0.1573}",CLM-006285
LOW,0.0,APPROVE,0.0,0.4062,False,False,"['claim_amount: ↓ legitimate (0.583)', 'n_shared_shops: ↓ legitimate (0.333)', 'claim_frequency: ↓ legitimate (0.220)', 'device_age_days: ↑ fraud (0.209)', 'pagerank_score: ↓ legitimate (0.194)']","{'claim_amount': -0.5829, 'n_shared_shops': -0.333, 'claim_frequency': -0.22, 'device_age_days': 0.2092, 'pagerank_score': -0.1939}",CLM-006286
LOW,0.0,APPROVE,0.0,0.4706,False,False,"['claim_amount: ↓ legitimate (0.534)', 'n_shared_shops: ↓ legitimate (0.275)', 'claim_frequency: ↓ legitimate (0.252)', 'amount_vs_device_price: ↓ legitimate (0.150)', 'pagerank_score: ↓ legitimate (0.113)']","{'claim_amount': -0.5343, 'n_shared_shops': -0.2751, 'claim_frequency': -0.2518, 'amount_vs_device_price': -0.15, 'pagerank_score': -0.1127}",CLM-006287
LOW,0.0,APPROVE,0.0,0.4209,False,False,"['claim_amount: ↓ legitimate (0.769)', 'coverage_utilization: ↓ legitimate (0.422)', 'claim_frequency: ↑ fraud (0.396)', 'device_age_days: ↓ legitimate (0.336)', 'pagerank_score: ↑ fraud (0.223)']","{'claim_amount': -0.7692, 'coverage_utilization': -0.422, 'claim_frequency': 0.3957, 'device_age_days': -0.336, 'pagerank_score': 0.2226}",CLM-006288
LOW,0.0,APPROVE,0.0,0.4176,False,False,"['claim_amount: ↓ legitimate (0.579)', 'n_shared_shops: ↓ legitimate (0.289)', 'device_age_days: ↓ legitimate (0.213)', 'amount_vs_device_price: ↓ legitimate (0.192)', 'days_since_policy_start: ↓ legitimate (0.167)']","{'claim_amount': -0.5785, 'n_shared_shops': -0.2893, 'device_age_days': -0.2128, 'amount_vs_device_price': -0.1922, 'days_since_policy_start': -0.1666}",CLM-006289
LOW,0.0005,APPROVE,0.0005,0.4513,False,False,"['claim_frequency: ↑ fraud (1.251)', 'claim_amount: ↑ fraud (0.947)', 'amount_vs_device_price: ↑ fraud (0.792)', 'n_shared_shops: ↓ legitimate (0.605)', 'coverage_utilization: ↓ legitimate (0.552)']","{'claim_frequency': 1.2506, 'claim_amount': 0.9471, 'amount_vs_device_price': 0.7919, 'n_shared_shops': -0.6053, 'coverage_utilization': -0.5521}",CLM-006290
LOW,0.0004,APPROVE,0.0004,0.4186,False,False,"['claim_frequency: ↑ fraud (1.606)', 'claim_amount: ↓ legitimate (0.918)', 'n_shared_shops: ↑ fraud (0.257)', 'premium_amount: ↑ fraud (0.232)', 'community_size: ↑ fraud (0.148)']","{'claim_frequency': 1.6065, 'claim_amount': -0.9176, 'n_shared_shops': 0.2571, 'premium_amount': 0.2321, 'community_size': 0.1484}",CLM-006291
LOW,0.0,APPROVE,0.0,0.4197,False,False,"['claim_amount: ↓ legitimate (0.535)', 'n_shared_shops: ↓ legitimate (0.305)', 'claim_frequency: ↓ legitimate (0.288)', 'amount_vs_device_price: ↓ legitimate (0.165)', 'community_size: ↓ legitimate (0.159)']","{'claim_amount': -0.5351, 'n_shared_shops': -0.3049, 'claim_frequency': -0.2885, 'amount_vs_device_price': -0.1654, 'community_size': -0.159}",CLM-006292
LOW,0.0,APPROVE,0.0,0.394,False,False,"['claim_amount: ↓ legitimate (0.697)', 'premium_amount: ↑ fraud (0.248)', 'device_age_days: ↑ fraud (0.232)', 'community_size: ↓ legitimate (0.214)', 'amount_vs_device_price: ↓ legitimate (0.200)']","{'claim_amount': -0.6971, 'premium_amount': 0.2483, 'device_age_days': 0.2323, 'community_size': -0.2138, 'amount_vs_device_price': -0.1998}",CLM-006293
LOW,0.0,APPROVE,0.0,0.4147,False,False,"['claim_amount: ↓ legitimate (0.583)', 'n_shared_shops: ↓ legitimate (0.318)', 'amount_vs_device_price: ↓ legitimate (0.221)', 'premium_amount: ↑ fraud (0.212)', 'pagerank_score: ↓ legitimate (0.209)']","{'claim_amount': -0.5831, 'n_shared_shops': -0.3179, 'amount_vs_device_price': -0.2205, 'premium_amount': 0.2121, 'pagerank_score': -0.2092}",CLM-006294
LOW,0.0001,APPROVE,0.0001,0.4482,False,False,"['amount_vs_avg: ↑ fraud (0.599)', 'coverage_utilization: ↓ legitimate (0.455)', 'n_shared_shops: ↓ legitimate (0.426)', 'claim_frequency: ↓ legitimate (0.346)', 'pagerank_score: ↓ legitimate (0.243)']","{'amount_vs_avg': 0.5986, 'coverage_utilization': -0.4551, 'n_shared_shops': -0.4262, 'claim_frequency': -0.3461, 'pagerank_score': -0.2429}",CLM-006295
LOW,0.0001,APPROVE,0.0001,0.4154,False,False,"['amount_vs_device_price: ↑ fraud (0.667)', 'device_age_days: ↑ fraud (0.351)', 'community_size: ↓ legitimate (0.301)', 'premium_amount: ↓ legitimate (0.261)', 'days_since_policy_start: ↑ fraud (0.136)']","{'amount_vs_device_price': 0.6674, 'device_age_days': 0.3506, 'community_size': -0.3011, 'premium_amount': -0.2609, 'days_since_policy_start': 0.1358}",CLM-006296
LOW,0.0,APPROVE,0.0,0.393,False,False,"['claim_amount: ↓ legitimate (0.792)', 'coverage_utilization: ↓ legitimate (0.436)', 'claim_frequency: ↑ fraud (0.391)', 'n_shared_shops: ↓ legitimate (0.223)', 'amount_vs_device_price: ↓ legitimate (0.178)']","{'claim_amount': -0.7918, 'coverage_utilization': -0.436, 'claim_frequency': 0.391, 'n_shared_shops': -0.2234, 'amount_vs_device_price': -0.1783}",CLM-006297
LOW,0.0,APPROVE,0.0,0.4259,False,False,"['device_age_days: ↓ legitimate (0.373)', 'pagerank_score: ↑ fraud (0.344)', 'premium_amount: ↓ legitimate (0.206)', 'coverage_utilization: ↓ legitimate (0.190)', 'policy_type_encoded: ↓ legitimate (0.184)']","{'device_age_days': -0.3732, 'pagerank_score': 0.3435, 'premium_amount': -0.2062, 'coverage_utilization': -0.1898, 'policy_type_encoded': -0.1837}",CLM-006298
LOW,0.0,APPROVE,0.0,0.4569,False,False,"['claim_amount: ↓ legitimate (0.550)', 'n_shared_shops: ↓ legitimate (0.314)', 'claim_frequency: ↓ legitimate (0.266)', 'pagerank_score: ↓ legitimate (0.190)', 'coverage_utilization: ↑ fraud (0.123)']","{'claim_amount': -0.55, 'n_shared_shops': -0.3141, 'claim_frequency': -0.2661, 'pagerank_score': -0.1896, 'coverage_utilization': 0.1233}",CLM-006299
LOW,0.0,APPROVE,0.0,0.4105,False,False,"['claim_amount: ↓ legitimate (0.717)', 'premium_amount: ↑ fraud (0.256)', 'community_size: ↓ legitimate (0.251)', 'amount_vs_device_price: ↓ legitimate (0.209)', 'pagerank_score: ↓ legitimate (0.154)']","{'claim_amount': -0.7168, 'premium_amount': 0.2564, 'community_size': -0.2512, 'amount_vs_device_price': -0.2087, 'pagerank_score': -0.1542}",CLM-006300
LOW,0.0,APPROVE,0.0,0.4589,False,False,"['claim_amount: ↓ legitimate (0.556)', 'coverage_utilization: ↓ legitimate (0.402)', 'n_shared_shops: ↓ legitimate (0.332)', 'device_age_days: ↑ fraud (0.294)', 'days_since_policy_start: ↓ legitimate (0.158)']","{'claim_amount': -0.5557, 'coverage_utilization': -0.4018, 'n_shared_shops': -0.3321, 'device_age_days': 0.2939, 'days_since_policy_start': -0.1579}",CLM-006301
LOW,0.0,APPROVE,0.0,0.4265,False,False,"['claim_amount: ↓ legitimate (0.656)', 'device_age_days: ↓ legitimate (0.326)', 'community_size: ↓ legitimate (0.226)', 'amount_vs_device_price: ↓ legitimate (0.220)', 'premium_amount: ↑ fraud (0.218)']","{'claim_amount': -0.6561, 'device_age_days': -0.3264, 'community_size': -0.2264, 'amount_vs_device_price': -0.2196, 'premium_amount': 0.2182}",CLM-006302
LOW,0.0001,APPROVE,0.0001,0.4347,False,False,"['claim_frequency: ↑ fraud (1.393)', 'claim_amount: ↓ legitimate (0.779)', 'pagerank_score: ↑ fraud (0.397)', 'community_size: ↓ legitimate (0.394)', 'device_age_days: ↓ legitimate (0.358)']","{'claim_frequency': 1.3929, 'claim_amount': -0.7792, 'pagerank_score': 0.397, 'community_size': -0.3939, 'device_age_days': -0.3575}",CLM-006303
LOW,0.0001,APPROVE,0.0001,0.432,False,False,"['claim_amount: ↓ legitimate (0.733)', 'n_shared_shops: ↓ legitimate (0.444)', 'claim_frequency: ↑ fraud (0.420)', 'device_age_days: ↑ fraud (0.330)', 'amount_vs_device_price: ↓ legitimate (0.295)']","{'claim_amount': -0.7329, 'n_shared_shops': -0.4436, 'claim_frequency': 0.42, 'device_age_days': 0.3296, 'amount_vs_device_price': -0.2948}",CLM-006304
LOW,0.0,APPROVE,0.0,0.4176,False,False,"['claim_amount: ↓ legitimate (0.579)', 'n_shared_shops: ↓ legitimate (0.319)', 'pagerank_score: ↓ legitimate (0.219)', 'amount_vs_device_price: ↓ legitimate (0.153)', 'claim_frequency: ↓ legitimate (0.121)']","{'claim_amount': -0.5793, 'n_shared_shops': -0.3187, 'pagerank_score': -0.2195, 'amount_vs_device_price': -0.1528, 'claim_frequency': -0.1214}",CLM-006305
LOW,0.0,APPROVE,0.0,0.4493,False,False,"['claim_amount: ↓ legitimate (0.666)', 'n_shared_shops: ↓ legitimate (0.408)', 'claim_frequency: ↑ fraud (0.360)', 'amount_vs_device_price: ↓ legitimate (0.224)', 'community_size: ↓ legitimate (0.173)']","{'claim_amount': -0.6657, 'n_shared_shops': -0.4083, 'claim_frequency': 0.3597, 'amount_vs_device_price': -0.2237, 'community_size': -0.1729}",CLM-006306
LOW,0.0003,APPROVE,0.0003,0.4753,False,False,"['amount_vs_device_price: ↑ fraud (1.756)', 'n_shared_shops: ↑ fraud (0.274)', 'premium_amount: ↓ legitimate (0.233)', 'policy_type_encoded: ↓ legitimate (0.187)', 'pagerank_score: ↓ legitimate (0.124)']","{'amount_vs_device_price': 1.7561, 'n_shared_shops': 0.2744, 'premium_amount': -0.2332, 'policy_type_encoded': -0.1866, 'pagerank_score': -0.1244}",CLM-006307
LOW,0.0001,APPROVE,0.0001,0.4289,False,False,"['claim_amount: ↓ legitimate (0.757)', 'claim_frequency: ↑ fraud (0.459)', 'amount_vs_avg: ↑ fraud (0.211)', 'community_size: ↓ legitimate (0.196)', 'pagerank_score: ↑ fraud (0.175)']","{'claim_amount': -0.7568, 'claim_frequency': 0.4588, 'amount_vs_avg': 0.2114, 'community_size': -0.1964, 'pagerank_score': 0.1747}",CLM-006308
LOW,0.0003,APPROVE,0.0003,0.4179,False,False,"['amount_vs_device_price: ↑ fraud (1.480)', 'amount_vs_avg: ↑ fraud (0.629)', 'coverage_utilization: ↓ legitimate (0.429)', 'community_size: ↓ legitimate (0.257)', 'claim_amount: ↓ legitimate (0.086)']","{'amount_vs_device_price': 1.4802, 'amount_vs_avg': 0.629, 'coverage_utilization': -0.4286, 'community_size': -0.2571, 'claim_amount': -0.0862}",CLM-006309
LOW,0.0,APPROVE,0.0,0.3962,False,False,"['claim_amount: ↓ legitimate (0.320)', 'device_age_days: ↓ legitimate (0.234)', 'premium_amount: ↓ legitimate (0.223)', 'days_since_policy_start: ↑ fraud (0.221)', 'coverage_utilization: ↑ fraud (0.218)']","{'claim_amount': -0.3198, 'device_age_days': -0.2339, 'premium_amount': -0.2227, 'days_since_policy_start': 0.2208, 'coverage_utilization': 0.2184}",CLM-006310
LOW,0.0001,APPROVE,0.0001,0.433,False,False,"['claim_amount: ↓ legitimate (0.677)', 'device_age_days: ↑ fraud (0.318)', 'days_since_policy_start: ↑ fraud (0.173)', 'amount_vs_device_price: ↓ legitimate (0.160)', 'claim_type_encoded: ↑ fraud (0.157)']","{'claim_amount': -0.6773, 'device_age_days': 0.3181, 'days_since_policy_start': 0.1733, 'amount_vs_device_price': -0.16, 'claim_type_encoded': 0.1571}",CLM-006311
LOW,0.0,APPROVE,0.0,0.4469,False,False,"['claim_amount: ↓ legitimate (0.565)', 'n_shared_shops: ↓ legitimate (0.295)', 'device_age_days: ↓ legitimate (0.220)', 'amount_vs_device_price: ↓ legitimate (0.183)', 'days_since_policy_start: ↓ legitimate (0.148)']","{'claim_amount': -0.565, 'n_shared_shops': -0.2948, 'device_age_days': -0.2203, 'amount_vs_device_price': -0.1829, 'days_since_policy_start': -0.1483}",CLM-006312
LOW,0.0,APPROVE,0.0,0.3909,False,False,"['claim_amount: ↓ legitimate (0.827)', 'device_age_days: ↓ legitimate (0.364)', 'amount_vs_device_price: ↓ legitimate (0.212)', 'claim_frequency: ↓ legitimate (0.106)', 'n_shared_devices: ↑ fraud (0.102)']","{'claim_amount': -0.8273, 'device_age_days': -0.3641, 'amount_vs_device_price': -0.2118, 'claim_frequency': -0.1061, 'n_shared_devices': 0.1016}",CLM-006313
LOW,0.0,APPROVE,0.0,0.4041,False,False,"['claim_amount: ↓ legitimate (0.715)', 'amount_vs_device_price: ↓ legitimate (0.180)', 'device_age_days: ↑ fraud (0.141)', 'claim_type_encoded: ↑ fraud (0.118)', 'claim_frequency: ↓ legitimate (0.118)']","{'claim_amount': -0.7147, 'amount_vs_device_price': -0.1805, 'device_age_days': 0.1412, 'claim_type_encoded': 0.1182, 'claim_frequency': -0.1177}",CLM-006314
LOW,0.0001,APPROVE,0.0001,0.3972,False,False,"['claim_amount: ↓ legitimate (0.783)', 'premium_amount: ↑ fraud (0.291)', 'n_shared_shops: ↑ fraud (0.217)', 'days_since_policy_start: ↑ fraud (0.196)', 'amount_vs_device_price: ↓ legitimate (0.196)']","{'claim_amount': -0.7826, 'premium_amount': 0.2914, 'n_shared_shops': 0.2165, 'days_since_policy_start': 0.1964, 'amount_vs_device_price': -0.1959}",CLM-006315
LOW,0.0,APPROVE,0.0,0.4126,False,False,"['claim_amount: ↓ legitimate (0.518)', 'n_shared_shops: ↓ legitimate (0.356)', 'premium_amount: ↑ fraud (0.241)', 'pagerank_score: ↓ legitimate (0.226)', 'amount_vs_device_price: ↓ legitimate (0.174)']","{'claim_amount': -0.5179, 'n_shared_shops': -0.3564, 'premium_amount': 0.2413, 'pagerank_score': -0.2263, 'amount_vs_device_price': -0.1735}",CLM-006316
LOW,0.0001,APPROVE,0.0001,0.3888,False,False,"['claim_frequency: ↑ fraud (0.667)', 'device_age_days: ↓ legitimate (0.393)', 'premium_amount: ↓ legitimate (0.276)', 'n_shared_shops: ↑ fraud (0.240)', 'amount_vs_device_price: ↓ legitimate (0.225)']","{'claim_frequency': 0.6674, 'device_age_days': -0.3932, 'premium_amount': -0.2756, 'n_shared_shops': 0.2399, 'amount_vs_device_price': -0.2247}",CLM-006317
LOW,0.0001,APPROVE,0.0001,0.4128,False,False,"['amount_vs_avg: ↑ fraud (0.765)', 'claim_amount: ↓ legitimate (0.533)', 'n_shared_shops: ↓ legitimate (0.372)', 'pagerank_score: ↓ legitimate (0.260)', 'premium_amount: ↑ fraud (0.225)']","{'amount_vs_avg': 0.7649, 'claim_amount': -0.5335, 'n_shared_shops': -0.3718, 'pagerank_score': -0.2595, 'premium_amount': 0.2253}",CLM-006318
LOW,0.0,APPROVE,0.0,0.4409,False,False,"['claim_amount: ↓ legitimate (0.671)', 'device_age_days: ↓ legitimate (0.336)', 'claim_frequency: ↓ legitimate (0.321)', 'days_since_policy_start: ↓ legitimate (0.166)', 'amount_vs_device_price: ↓ legitimate (0.158)']","{'claim_amount': -0.6713, 'device_age_days': -0.336, 'claim_frequency': -0.3209, 'days_since_policy_start': -0.1662, 'amount_vs_device_price': -0.158}",CLM-006319
LOW,0.0,APPROVE,0.0,0.3661,False,False,"['claim_amount: ↓ legitimate (0.736)', 'premium_amount: ↑ fraud (0.275)', 'device_age_days: ↓ legitimate (0.232)', 'amount_vs_device_price: ↓ legitimate (0.164)', 'days_since_policy_start: ↓ legitimate (0.163)']","{'claim_amount': -0.7359, 'premium_amount': 0.2748, 'device_age_days': -0.2324, 'amount_vs_device_price': -0.164, 'days_since_policy_start': -0.1632}",CLM-006320
LOW,0.0001,APPROVE,0.0001,0.4296,False,False,"['n_shared_shops: ↑ fraud (0.223)', 'amount_vs_device_price: ↓ legitimate (0.209)', 'coverage_utilization: ↑ fraud (0.180)', 'claim_amount: ↓ legitimate (0.168)', 'premium_amount: ↓ legitimate (0.164)']","{'n_shared_shops': 0.223, 'amount_vs_device_price': -0.2091, 'coverage_utilization': 0.1802, 'claim_amount': -0.1683, 'premium_amount': -0.1644}",CLM-006321
LOW,0.0,APPROVE,0.0,0.4523,False,False,"['claim_amount: ↓ legitimate (0.698)', 'amount_vs_device_price: ↓ legitimate (0.204)', 'claim_frequency: ↓ legitimate (0.123)', 'device_type_encoded: ↓ legitimate (0.116)', 'premium_amount: ↓ legitimate (0.111)']","{'claim_amount': -0.6978, 'amount_vs_device_price': -0.2044, 'claim_frequency': -0.1229, 'device_type_encoded': -0.1163, 'premium_amount': -0.1115}",CLM-006322
LOW,0.0,APPROVE,0.0,0.4089,False,False,"['claim_amount: ↓ legitimate (0.719)', 'device_age_days: ↑ fraud (0.246)', 'amount_vs_device_price: ↓ legitimate (0.182)', 'claim_frequency: ↓ legitimate (0.123)', 'device_type_encoded: ↓ legitimate (0.114)']","{'claim_amount': -0.7185, 'device_age_days': 0.2463, 'amount_vs_device_price': -0.1824, 'claim_frequency': -0.1228, 'device_type_encoded': -0.1143}",CLM-006323
LOW,0.0001,APPROVE,0.0001,0.4323,False,False,"['claim_amount: ↓ legitimate (0.819)', 'claim_frequency: ↑ fraud (0.381)', 'days_since_policy_start: ↑ fraud (0.301)', 'device_age_days: ↑ fraud (0.290)', 'amount_vs_device_price: ↓ legitimate (0.212)']","{'claim_amount': -0.8191, 'claim_frequency': 0.3808, 'days_since_policy_start': 0.3013, 'device_age_days': 0.2903, 'amount_vs_device_price': -0.2124}",CLM-006324
LOW,0.0,APPROVE,0.0,0.4534,False,False,"['claim_amount: ↓ legitimate (0.622)', 'n_shared_shops: ↓ legitimate (0.355)', 'days_since_policy_start: ↑ fraud (0.308)', 'device_age_days: ↑ fraud (0.195)', 'pagerank_score: ↓ legitimate (0.185)']","{'claim_amount': -0.6219, 'n_shared_shops': -0.3554, 'days_since_policy_start': 0.3075, 'device_age_days': 0.1951, 'pagerank_score': -0.1853}",CLM-006325
LOW,0.0001,APPROVE,0.0001,0.4278,False,False,"['claim_amount: ↓ legitimate (0.847)', 'claim_frequency: ↑ fraud (0.409)', 'amount_vs_device_price: ↓ legitimate (0.223)', 'pagerank_score: ↑ fraud (0.220)', 'n_shared_shops: ↑ fraud (0.203)']","{'claim_amount': -0.8474, 'claim_frequency': 0.4094, 'amount_vs_device_price': -0.2228, 'pagerank_score': 0.2199, 'n_shared_shops': 0.2031}",CLM-006326
LOW,0.0,APPROVE,0.0,0.415,False,False,"['claim_amount: ↓ legitimate (0.652)', 'claim_frequency: ↑ fraud (0.400)', 'n_shared_shops: ↓ legitimate (0.398)', 'device_age_days: ↓ legitimate (0.336)', 'pagerank_score: ↓ legitimate (0.187)']","{'claim_amount': -0.6522, 'claim_frequency': 0.4, 'n_shared_shops': -0.3984, 'device_age_days': -0.3359, 'pagerank_score': -0.1875}",CLM-006327
LOW,0.0,APPROVE,0.0,0.4561,False,False,"['claim_amount: ↓ legitimate (0.684)', 'coverage_utilization: ↓ legitimate (0.393)', 'claim_frequency: ↓ legitimate (0.280)', 'amount_vs_device_price: ↓ legitimate (0.158)', 'device_age_days: ↑ fraud (0.151)']","{'claim_amount': -0.684, 'coverage_utilization': -0.3934, 'claim_frequency': -0.2802, 'amount_vs_device_price': -0.1579, 'device_age_days': 0.1506}",CLM-006328
LOW,0.0,APPROVE,0.0,0.455,False,False,"['claim_amount: ↓ legitimate (0.546)', 'n_shared_shops: ↓ legitimate (0.302)', 'community_size: ↓ legitimate (0.184)', 'device_age_days: ↑ fraud (0.160)', 'claim_type_encoded: ↓ legitimate (0.157)']","{'claim_amount': -0.546, 'n_shared_shops': -0.3017, 'community_size': -0.1838, 'device_age_days': 0.1596, 'claim_type_encoded': -0.157}",CLM-006329
LOW,0.0,APPROVE,0.0,0.522,False,True,"['claim_amount: ↓ legitimate (0.827)', 'coverage_utilization: ↓ legitimate (0.406)', 'claim_frequency: ↑ fraud (0.400)', 'device_age_days: ↓ legitimate (0.394)', 'amount_vs_device_price: ↓ legitimate (0.254)']","{'claim_amount': -0.8265, 'coverage_utilization': -0.4064, 'claim_frequency': 0.4005, 'device_age_days': -0.3943, 'amount_vs_device_price': -0.2535}",CLM-006330
LOW,0.0,APPROVE,0.0,0.4117,False,False,"['claim_amount: ↓ legitimate (0.831)', 'claim_frequency: ↑ fraud (0.472)', 'device_age_days: ↓ legitimate (0.371)', 'n_shared_shops: ↑ fraud (0.202)', 'amount_vs_device_price: ↓ legitimate (0.185)']","{'claim_amount': -0.8307, 'claim_frequency': 0.472, 'device_age_days': -0.3706, 'n_shared_shops': 0.2022, 'amount_vs_device_price': -0.1852}",CLM-006331
LOW,0.0,APPROVE,0.0,0.4211,False,False,"['claim_amount: ↓ legitimate (0.690)', 'device_age_days: ↓ legitimate (0.286)', 'community_size: ↓ legitimate (0.229)', 'amount_vs_device_price: ↓ legitimate (0.182)', 'days_since_policy_start: ↑ fraud (0.178)']","{'claim_amount': -0.69, 'device_age_days': -0.2859, 'community_size': -0.229, 'amount_vs_device_price': -0.1815, 'days_since_policy_start': 0.1778}",CLM-006332
LOW,0.0,APPROVE,0.0,0.3971,False,False,"['claim_amount: ↓ legitimate (0.693)', 'claim_type_encoded: ↓ legitimate (0.175)', 'amount_vs_device_price: ↓ legitimate (0.165)', 'community_size: ↓ legitimate (0.161)', 'pagerank_score: ↓ legitimate (0.155)']","{'claim_amount': -0.6934, 'claim_type_encoded': -0.1746, 'amount_vs_device_price': -0.1646, 'community_size': -0.1605, 'pagerank_score': -0.1545}",CLM-006333
LOW,0.0,APPROVE,0.0,0.4201,False,False,"['claim_amount: ↓ legitimate (0.710)', 'claim_frequency: ↓ legitimate (0.287)', 'device_age_days: ↓ legitimate (0.276)', 'amount_vs_device_price: ↓ legitimate (0.254)', 'days_since_policy_start: ↓ legitimate (0.186)']","{'claim_amount': -0.7103, 'claim_frequency': -0.2866, 'device_age_days': -0.2764, 'amount_vs_device_price': -0.2543, 'days_since_policy_start': -0.1856}",CLM-006334
LOW,0.0,APPROVE,0.0,0.4185,False,False,"['claim_amount: ↓ legitimate (0.836)', 'claim_frequency: ↑ fraud (0.486)', 'device_age_days: ↓ legitimate (0.288)', 'amount_vs_device_price: ↓ legitimate (0.246)', 'n_shared_shops: ↑ fraud (0.213)']","{'claim_amount': -0.8361, 'claim_frequency': 0.4857, 'device_age_days': -0.2878, 'amount_vs_device_price': -0.2464, 'n_shared_shops': 0.2135}",CLM-006335
LOW,0.0001,APPROVE,0.0001,0.4433,False,False,"['amount_vs_avg: ↑ fraud (0.795)', 'n_shared_shops: ↓ legitimate (0.572)', 'device_age_days: ↓ legitimate (0.387)', 'community_size: ↓ legitimate (0.276)', 'amount_vs_device_price: ↓ legitimate (0.251)']","{'amount_vs_avg': 0.7949, 'n_shared_shops': -0.5723, 'device_age_days': -0.3868, 'community_size': -0.2762, 'amount_vs_device_price': -0.251}",CLM-006336
LOW,0.0002,APPROVE,0.0002,0.4372,False,False,"['claim_frequency: ↑ fraud (1.600)', 'claim_amount: ↓ legitimate (0.862)', 'community_size: ↑ fraud (0.170)', 'amount_vs_device_price: ↓ legitimate (0.118)', 'policy_type_encoded: ↓ legitimate (0.105)']","{'claim_frequency': 1.6002, 'claim_amount': -0.8624, 'community_size': 0.1695, 'amount_vs_device_price': -0.1182, 'policy_type_encoded': -0.1049}",CLM-006337
LOW,0.0001,APPROVE,0.0001,0.4772,False,False,"['claim_frequency: ↑ fraud (1.350)', 'claim_amount: ↓ legitimate (0.652)', 'coverage_utilization: ↓ legitimate (0.375)', 'n_shared_shops: ↓ legitimate (0.349)', 'community_size: ↓ legitimate (0.234)']","{'claim_frequency': 1.35, 'claim_amount': -0.6521, 'coverage_utilization': -0.3752, 'n_shared_shops': -0.3486, 'community_size': -0.234}",CLM-006338
LOW,0.0,APPROVE,0.0,0.441,False,False,"['claim_amount: ↓ legitimate (0.775)', 'device_age_days: ↓ legitimate (0.396)', 'coverage_utilization: ↓ legitimate (0.370)', 'amount_vs_device_price: ↓ legitimate (0.263)', 'days_since_policy_start: ↓ legitimate (0.221)']","{'claim_amount': -0.7754, 'device_age_days': -0.396, 'coverage_utilization': -0.3699, 'amount_vs_device_price': -0.2628, 'days_since_policy_start': -0.2212}",CLM-006339
LOW,0.0,APPROVE,0.0,0.4084,False,False,"['claim_amount: ↓ legitimate (0.761)', 'coverage_utilization: ↓ legitimate (0.419)', 'device_age_days: ↓ legitimate (0.400)', 'n_shared_shops: ↑ fraud (0.197)', 'amount_vs_device_price: ↓ legitimate (0.170)']","{'claim_amount': -0.7606, 'coverage_utilization': -0.4191, 'device_age_days': -0.3998, 'n_shared_shops': 0.1968, 'amount_vs_device_price': -0.1701}",CLM-006340
LOW,0.0,APPROVE,0.0,0.4904,False,True,"['claim_amount: ↓ legitimate (0.533)', 'n_shared_shops: ↓ legitimate (0.309)', 'claim_frequency: ↓ legitimate (0.233)', 'community_size: ↓ legitimate (0.213)', 'premium_amount: ↑ fraud (0.212)']","{'claim_amount': -0.5333, 'n_shared_shops': -0.3094, 'claim_frequency': -0.2332, 'community_size': -0.2127, 'premium_amount': 0.212}",CLM-006341
LOW,0.0003,APPROVE,0.0003,0.4624,False,False,"['community_size: ↑ fraud (0.898)', 'device_age_days: ↑ fraud (0.383)', 'n_shared_shops: ↓ legitimate (0.359)', 'amount_vs_device_price: ↓ legitimate (0.299)', 'amount_vs_avg: ↑ fraud (0.293)']","{'community_size': 0.898, 'device_age_days': 0.3834, 'n_shared_shops': -0.3595, 'amount_vs_device_price': -0.2989, 'amount_vs_avg': 0.2933}",CLM-006342
